id,case_url,title,judgementType,caseType,trialRound,judgementAbstract,caseNumber,judgementDate,publishDate,publishType,publishTypeText,court,reason,historicalJudgement,judges,proponents,opponents,opponentLawyers,proponentLawyers,otherLawyers
bd0feb8a-c381-4a82-b039-4b5af9fe3334,http://m.itslaw.com/mobile/judgements/judgement/bd0feb8a-c381-4a82-b039-4b5af9fe3334,国家工商行政管理总局商标评审委员会与3M公司其他二审行政判决书,判决,行政,2,,（2016）京行终3502号,2016/11/28,2017/3/27,,,北京市高级人民法院,行政复议,,"['苏志甫', '刘庆辉', '刘辉']",['中华人民共和国国家工商行政管理总局商标评审委员会'],['M公司'],"['付同杰,北京市铸成律师事务所', '戴国琛,北京市铸成律师事务所']",null,null
15acf372-0ec5-4bb3-a359-09a39a5a9d9b,http://m.itslaw.com/mobile/judgements/judgement/15acf372-0ec5-4bb3-a359-09a39a5a9d9b,国家工商行政管理总局商标评审委员会与3M公司其他二审行政判决书,判决,行政,2,,（2016）京行终3558号,2016/11/30,2017/3/27,,,北京市高级人民法院,行政裁决,,"['陶钧', '孙柱永', '谢甄珂']","['中华人民共和国国家工商行政管理总局商标评审委员会', '山西海博贝马生物科技有限公司']",['M公司'],"['付同杰,北京市铸成律师事务所', '戴国琛,北京市铸成律师事务所']","['麻莉坤,河北王笑娟律师事务所']",null
a365992f-d611-433e-871f-cd61e2bfaf5a,http://m.itslaw.com/mobile/judgements/judgement/a365992f-d611-433e-871f-cd61e2bfaf5a,许祖泽与中国钢研科技集团有限公司、宝钢集团有限公司、宝鸡石油钢管有限责任公司、宝鸡石油钢管厂报酬纠纷上诉案,判决,民事,2,,（2011）高民终字第3343号,2012/2/24,2016/9/21,,,北京市高级人民法院,职务发明创造发明人、设计人奖励、报酬纠纷,,"['张冰', '刘晓军', '袁相军']",['许祖泽'],"['中国钢研科技集团有限公司', '宝钢集团有限公司', '宝鸡石油钢管有限责任公司', '宝鸡石油钢管厂']","['刘建强,北京市铸成律师事务所', '田强,北京市铸成律师事务所', '黄剑国,上海市华诚律师事务所', 'null,陕西国文律师事务所']",null,null
ff1e9a4f-dae0-4e62-9acf-ceb11df75a95,http://m.itslaw.com/mobile/judgements/judgement/ff1e9a4f-dae0-4e62-9acf-ceb11df75a95,ZIH公司其他二审行政判决书,判决,行政,2,,（2015）高行（知）终字第4202号,2015/12/14,2017/3/29,,,北京市高级人民法院,行政复议,"{'judgementDate': '2015-12-14', 'title': 'ZIH公司其他二审行政判决书', 'trialRound': '2'}","['亓蕾', '王晓颖', '石必胜']",['斑马亚太（北京）技术有限公司'],['ZIH公司'],"['屈小春,北京市铸成律师事务所', '邱冬晏,北京市铸成律师事务所']",null,null
c4c5c5fa-9ff0-489b-860e-b9850b274eee,http://m.itslaw.com/mobile/judgements/judgement/c4c5c5fa-9ff0-489b-860e-b9850b274eee,ZIH公司其他二审行政判决书,判决,行政,2,,（2015）高行（知）终字第4190号,2015/12/14,2017/3/29,,,北京市高级人民法院,行政复议,"{'judgementDate': '2015-12-14', 'title': 'ZIH公司其他二审行政判决书', 'trialRound': '2'}","['亓蕾', '王晓颖', '石必胜']",['斑马亚太（北京）技术有限公司'],['ZIH公司'],"['屈小春,北京市铸成律师事务所', '邱冬晏,北京市铸成律师事务所']",null,null
8327b611-17c0-4bfa-91e3-f5e5ba57fc5d,http://m.itslaw.com/mobile/judgements/judgement/8327b611-17c0-4bfa-91e3-f5e5ba57fc5d,北京智慧东方信息技术有限公司与(荷兰)一级方程式许可公司（FORMULAONELICENSINGB.V.）计算机网络域名纠纷上诉案,判决,民事,2,,（2006）高民终字第622号,,2016/2/1,,,北京市高级人民法院,民事其他,,"['任忠萍', '张冰', '李燕蓉二○○六年十月']",['北京智慧东方信息技术有限公司'],['一级方程式许可公司'],"['扬道兴,北京市铸成律师事务所', '刘文亮,北京市铸成律师事务所']","['于国富,北京市德克律师事务所']",null
9524687b-3d82-41d0-aaf3-f66beb4bd12c,http://m.itslaw.com/mobile/judgements/judgement/9524687b-3d82-41d0-aaf3-f66beb4bd12c,赵庆云其他二审行政判决书,判决,行政,2,,（2015）高行（知）终字第61号,2015/3/26,2015/7/3,,,北京市高级人民法院,行政复议,"{'judgementDate': '2015-03-26', 'title': '赵庆云其他二审行政判决书', 'trialRound': '2'}","['钟鸣', '谢甄珂', '袁相军']",['保圣那集团公司'],['赵庆云'],"['方超强,北京盈科（杭州）律师事务所', '吴旭华,北京盈科（杭州）律师事务所']","['邱冬晏,北京市铸成律师事务所', '王杰,北京市铸成律师事务所']",null
b333b239-ba6f-4123-b241-cf875ced8279,http://m.itslaw.com/mobile/judgements/judgement/b333b239-ba6f-4123-b241-cf875ced8279,特许零售公司与中华人民共和国国家工商行政管理总局商标评审委员会其他二审行政判决书,判决,行政,2,,（2014）高行（知）终字第2367号,2014/12/19,2015/7/3,,,北京市高级人民法院,行政复议,"{'judgementDate': '2014-12-19', 'title': '特许零售公司与中华人民共和国国家工商行政管理总局商标评审委员会其他二审行政判决书', 'trialRound': '2'}","['马军', '焦彦', '岑宏宇']",['特许零售公司'],['中华人民共和国国家工商行政管理总局商标评审委员会'],null,"['王亭入,北京市铸成律师事务所', '邱冬晏,北京市铸成律师事务所']",null
df822093-1b26-4346-8afe-f0441acbf0dc,http://m.itslaw.com/mobile/judgements/judgement/df822093-1b26-4346-8afe-f0441acbf0dc,利惠公司与国家工商行政管理总局商标评审委员会其他二审行政判决书,判决,行政,2,,（2014）高行（知）终字第3344号,2014/12/17,2015/7/3,,,北京市高级人民法院,行政复议,"{'judgementDate': '2014-12-17', 'title': '利惠公司与国家工商行政管理总局商标评审委员会其他二审行政判决书', 'trialRound': '2'}","['马军', '刘庆辉', '焦彦']",['利惠公司'],['中华人民共和国国家工商行政管理总局商标评审委员会'],null,"['李够生,北京市铸成律师事务所', '姚伟,北京市铸成律师事务所']",null
3cd19b0a-ccde-438b-ba09-b78f3dadd726,http://m.itslaw.com/mobile/judgements/judgement/3cd19b0a-ccde-438b-ba09-b78f3dadd726,西利技术有限责任公司与中华人民共和国国家工商行政管理总局商标评审委员会其他二审行政判决书,判决,行政,2,,（2015）高行（知）终字第887号,2015/3/19,2015/7/3,,,北京市高级人民法院,行政复议,,"['石必胜', '孔庆兵', '潘伟']",['西利技术有限责任公司'],['中华人民共和国国家工商行政管理总局商标评审委员会'],null,"['王亭入,北京市铸成律师事务所', '李可,北京市铸成律师事务所']",null
ba9c5b3f-e88e-4e34-a106-fbdb2bcd450c,http://m.itslaw.com/mobile/judgements/judgement/ba9c5b3f-e88e-4e34-a106-fbdb2bcd450c,科迪斯公司与中华人民共和国国家工商行政管理总局商标评审委员会其他二审行政判决书,判决,行政,2,,（2014）高行（知）终字第2959号,2014/12/15,2015/7/3,,,北京市高级人民法院,行政复议,,"['周波', '刘晓军', '刘继祥']",['科迪斯公司'],['中华人民共和国国家工商行政管理总局商标评审委员会'],null,"['王亭入,北京市铸成律师事务所', '付同杰,北京市铸成律师事务所']",null
bec29882-b8c5-4232-bd9f-649283e605b6,http://m.itslaw.com/mobile/judgements/judgement/bec29882-b8c5-4232-bd9f-649283e605b6,安高与中华人民共和国国家工商行政管理总局商标评审委员会其他二审行政判决书,判决,行政,2,,（2014）高行（知）终字第2288号,2014/12/9,2015/7/3,,,北京市高级人民法院,行政复议,"{'judgementDate': '2014-12-09', 'title': '安高与中华人民共和国国家工商行政管理总局商标评审委员会其他二审行政判决书', 'trialRound': '2'}","['陶钧', '石必胜', '刘辉']",['安高'],['中华人民共和国国家工商行政管理总局商标评审委员会'],null,"['刘建强,北京市铸成律师事务所', '邢蕾,北京市铸成律师事务所']",null
ba2851cc-2783-47dc-a5bf-95a353771571,http://m.itslaw.com/mobile/judgements/judgement/ba2851cc-2783-47dc-a5bf-95a353771571,中华人民共和国国家工商行政管理总局商标评审委员会与卢景常其他二审行政判决书,判决,行政,2,,（2014）高行终字第1719号,2014/9/4,2015/7/3,,,北京市高级人民法院,行政复议,"{'judgementDate': '2014-09-04', 'title': '中华人民共和国国家工商行政管理总局商标评审委员会与卢景常其他二审行政判决书', 'trialRound': '2'}","['袁相军', '刘晓军', '马军']","['美赞臣有限公司', '中华人民共和国国家工商行政管理总局商标评审委员会']",['卢景常'],"['夏剑文,江西百姓律师事务所']","['申会娟,北京市铸成律师事务所', '陶帅,北京市铸成律师事务所']",null
674232a6-d1ca-4502-8f6f-d3d94b2dc4af,http://m.itslaw.com/mobile/judgements/judgement/674232a6-d1ca-4502-8f6f-d3d94b2dc4af,强生公司与国家工商行政管理总局商标评审委员会其他二审行政判决书,判决,行政,2,,（2014）高行（知）终字第3090号,2014/12/1,2015/7/3,,,北京市高级人民法院,行政复议,"{'judgementDate': '2014-12-01', 'title': '强生公司与国家工商行政管理总局商标评审委员会其他二审行政判决书', 'trialRound': '2'}","['袁相军', '钟鸣', '谢甄珂']",['强生公司'],['中华人民共和国国家工商行政管理总局商标评审委员会'],null,"['王亭入,北京市铸成律师事务所', '李可,北京市铸成律师事务所']",null
96ba56f5-f26c-4cc2-a320-6c7b7ae38829,http://m.itslaw.com/mobile/judgements/judgement/96ba56f5-f26c-4cc2-a320-6c7b7ae38829,麦凯恩食品有限公司与中华人民共和国国家工商行政管理总局商标评审委员会其他二审行政判决书,判决,行政,2,,（2014）高行终字第1398号,2014/9/16,2015/7/3,,,北京市高级人民法院,行政复议,"{'judgementDate': '2014-09-16', 'title': '麦凯恩食品有限公司与中华人民共和国国家工商行政管理总局商标评审委员会其他二审行政判决书', 'trialRound': '2'}","['吴斌', '孔庆兵', '李燕蓉']",['麦凯恩食品有限公司'],['中华人民共和国国家工商行政管理总局商标评审委员会'],null,"['屈小春,北京市铸成律师事务所', '刘建强,北京市铸成律师事务所']",null
4e4e3de3-b146-46f4-9d81-057bdc48e10c,http://m.itslaw.com/mobile/judgements/judgement/4e4e3de3-b146-46f4-9d81-057bdc48e10c,中华人民共和国国家工商行政管理总局商标评审委员会与桑德兰-克雷顿有限公司其他二审行政判决书,判决,行政,2,,（2014）高行（知）终字第3370号,2015/3/13,2015/7/3,,,北京市高级人民法院,行政复议,"{'judgementDate': '2015-03-13', 'title': '中华人民共和国国家工商行政管理总局商标评审委员会与桑德兰-克雷顿有限公司其他二审行政判决书', 'trialRound': '2'}","['马军', '岑宏宇', '焦彦']",['中华人民共和国国家工商行政管理总局商标评审委员会'],['桑德兰-克雷顿有限公司'],"['苍雨春,北京市铸成律师事务所', '张娜娜,北京市铸成律师事务所']",null,null
bba9d6f4-f45a-4b09-8bf8-df52d4ce71e5,http://m.itslaw.com/mobile/judgements/judgement/bba9d6f4-f45a-4b09-8bf8-df52d4ce71e5,丽薇公司与中华人民共和国国家工商行政管理总局商标评审委员会其他二审行政裁定书,裁定,行政,2,,（2015）高行（知）终字第489号,2015/5/12,2015/7/3,,,北京市高级人民法院,行政复议,"{'judgementDate': '2015-05-12', 'title': '丽薇公司与中华人民共和国国家工商行政管理总局商标评审委员会其他二审行政裁定书', 'trialRound': '2'}","['刘庆辉', '马军', '刘辉']",['丽薇公司'],['中华人民共和国国家工商行政管理总局商标评审委员会'],null,"['刘建强,北京市铸成律师事务所', '屈小春,北京市铸成律师事务所']",null
d18c9501-ad3a-4b9d-a26d-d2f0ac0c474b,http://m.itslaw.com/mobile/judgements/judgement/d18c9501-ad3a-4b9d-a26d-d2f0ac0c474b,一级方程式许可公司与国家工商行政管理总局商标评审委员会其他二审行政判决书,判决,行政,2,,（2014）高行（知）终字第3683号,2015/3/30,2015/7/3,,,北京市高级人民法院,行政复议,"{'judgementDate': '2015-03-30', 'title': '一级方程式许可公司与国家工商行政管理总局商标评审委员会其他二审行政判决书', 'trialRound': '2'}","['钟鸣', '谢甄珂', '袁相军']",['一级方程式许可公司'],['中华人民共和国国家工商行政管理总局商标评审委员会'],null,"['王亭入,北京市铸成律师事务所', '郭维,北京市铸成律师事务所']",null
b2445c2c-2b20-4171-ba18-ec5f5b58708d,http://m.itslaw.com/mobile/judgements/judgement/b2445c2c-2b20-4171-ba18-ec5f5b58708d,3M公司等其他二审行政判决书,判决,行政,2,,（2016）京行终3469号,2016/12/23,2016/12/30,,,北京市高级人民法院,行政复议,,"['陶钧', '谢甄珂', '孙柱永']","['中华人民共和国国家工商行政管理总局商标评审委员会', 'M公司']",[],null,"['付同杰,北京市铸成律师事务所', '戴国琛,北京市铸成律师事务所']",null
8fb1d6b1-15a0-4e1a-b296-31913f02593c,http://m.itslaw.com/mobile/judgements/judgement/8fb1d6b1-15a0-4e1a-b296-31913f02593c,武立峰与国家工商行政管理总局商标评审委员会其他二审行政判决书,判决,行政,2,,（2016）京行终3732号,2016/12/27,2016/12/30,,,北京市高级人民法院,行政其他,,"['亓蕾', '俞惠斌', '刘继祥']",['武立峰'],['中华人民共和国国家工商行政管理总局商标评审委员会'],null,null,"['付同杰,北京市铸成律师事务所', '戴国琛,北京市铸成律师事务所']"
ea46a86c-6a4b-49a1-8bdf-e85c4e1ddf2b,http://m.itslaw.com/mobile/judgements/judgement/ea46a86c-6a4b-49a1-8bdf-e85c4e1ddf2b,花智婷与中华人民共和国国家工商行政管理总局商标评审委员会其他二审行政判决书,判决,行政,2,,（2015）高行（知）终字第3887号,2015/12/17,2016/12/30,,,北京市高级人民法院,行政复议,,"['吴斌', '刘晓军', '陶钧']",['花智婷'],['中华人民共和国国家工商行政管理总局商标评审委员会'],null,"['王红霞,北京恒都（天津）律师事务所', '丁金玲,北京恒都（天津）律师事务所']","['戴国琛,北京市铸成律师事务所', '付同杰,北京市铸成律师事务所']"
e34d3ef9-cd58-4e9a-96e3-089c67ea5d37,http://m.itslaw.com/mobile/judgements/judgement/e34d3ef9-cd58-4e9a-96e3-089c67ea5d37,强生公司与国家工商行政管理总局商标评审委员会其他二审行政判决书,判决,行政,2,,（2016）京行终3522号,2016/9/23,2016/12/30,,,北京市高级人民法院,行政复议,,"['孔庆兵', '蒋强', '刘晓军']",['强生公司'],['中华人民共和国国家工商行政管理总局商标评审委员会'],null,"['吉晔,北京市铸成律师事务所', '屈小春,北京市铸成律师事务所']",null
3fa567e3-380a-4dc3-bdec-112f27e8882d,http://m.itslaw.com/mobile/judgements/judgement/3fa567e3-380a-4dc3-bdec-112f27e8882d,HBI品牌服饰企业有限公司与国家工商行政管理总局商标评审委员会其他二审行政判决书,判决,行政,2,,（2016）京行终2833号,2016/8/25,2017/1/11,,,北京市高级人民法院,行政许可,,"['袁相军', '马军', '岑宏宇']",['HBI品牌服饰企业有限公司'],['中华人民共和国国家工商行政管理总局商标评审委员会'],null,"['邱冬晏,北京市铸成律师事务所', '屈小春,北京市铸成律师事务所']",null
02c5d7dd-9208-4302-af6f-90dead9aabf4,http://m.itslaw.com/mobile/judgements/judgement/02c5d7dd-9208-4302-af6f-90dead9aabf4,武立峰与国家工商行政管理总局商标评审委员会其他二审行政判决书,判决,行政,2,,（2016）京行终3728号,2016/12/27,2016/12/30,,,北京市高级人民法院,行政其他,,"['亓蕾', '俞惠斌', '刘继祥']",['武立峰'],['中华人民共和国国家工商行政管理总局商标评审委员会'],null,null,"['付同杰,北京市铸成律师事务所', '戴国琛,北京市铸成律师事务所']"
c1289fcd-8e80-4c2d-b574-6d1c5ba11855,http://m.itslaw.com/mobile/judgements/judgement/c1289fcd-8e80-4c2d-b574-6d1c5ba11855,威固国际私人有限公司与国家工商行政管理总局商标评审委员会其他二审行政判决书,判决,行政,2,,（2013）高行终字第528号,2013/10/29,2016/12/30,,,北京市高级人民法院,行政复议,,"['亓蕾', '钟鸣', '谢甄珂']",['威固国际私人有限公司'],['中华人民共和国国家工商行政管理总局商标评审委员会'],null,"['屈小春,北京市铸成律师事务所', '王亭入,北京市铸成律师事务所']",null
246ba5cb-48a2-469d-9b4a-1c31e657e62d,http://m.itslaw.com/mobile/judgements/judgement/246ba5cb-48a2-469d-9b4a-1c31e657e62d,商标评审委员会与金属改进公司商标驳回复审行政纠纷一案,裁定,行政,2,,（2011）高行终字第500号,2011/6/16,2015/10/19,,,北京市高级人民法院,行政复议,"{'judgementDate': '2010-12-09', 'title': '金属改进公司诉商评委商标行政纠纷一案', 'trialRound': '1'}","['石必胜', '岑宏宇', '刘辉']",['中华人民共和国国家工商行政管理总局商标评审委员会'],['金属改进公司'],"['苍雨春,北京市铸成律师事务所', '王亭入,北京市铸成律师事务所']",null,null
b1a40db0-5bf1-4608-b654-541e83cb8ca9,http://m.itslaw.com/mobile/judgements/judgement/b1a40db0-5bf1-4608-b654-541e83cb8ca9,斯凯杰美国公司与商标评审委员会等商标异议复审行政纠纷一案,裁定,行政,2,,（2011）高行终字第1254号,2012/2/13,2015/10/19,,,北京市高级人民法院,行政复议,"{'judgementDate': '2011-06-01', 'title': '斯凯杰美国公司诉商评委、第三人柯玲尧商标异议行政纠纷一案', 'trialRound': '1'}","['陈曦', '钟鸣', '谢甄珂']",['斯凯杰美国公司'],['中华人民共和国国家工商行政管理总局商标评审委员会'],null,"['于晓磊,北京市铸成律师事务所', '王亭入,北京市铸成律师事务所']",null
4801a225-309e-4271-a1e6-60b50904df2b,http://m.itslaw.com/mobile/judgements/judgement/4801a225-309e-4271-a1e6-60b50904df2b,杭州欣晨贸易有限公司与商标评审委员会等商标争议行政纠纷一案,裁定,行政,2,,（2010）高行终字第1387号,2011/4/6,2015/10/19,,,北京市高级人民法院,行政裁决,"{'judgementDate': '2010-09-18', 'title': '欣晨公司诉商评委第三人阿玛尼公司商标行政纠纷', 'trialRound': '1'}","['潘伟', '李燕蓉', '戴怡婷']",['杭州欣晨贸易有限公司'],['中华人民共和国国家工商行政管理总局商标评审委员会'],null,"['卞飞,浙江新台州（杭州）律师事务所']","['高岩,北京市铸成律师事务所', '王亭入,北京市铸成律师事务所']"
bdac09fa-5509-4469-bc7b-bfd8d9d7fb79,http://m.itslaw.com/mobile/judgements/judgement/bdac09fa-5509-4469-bc7b-bfd8d9d7fb79,苹果公司与商标评审委员会等商标异议复审行政纠纷一案,裁定,行政,2,,（2011）高行终字第1637号,2012/3/5,2015/10/19,,,北京市高级人民法院,行政复议,"{'judgementDate': '2012-03-05', 'title': '苹果公司与商标评审委员会等商标异议复审行政纠纷一案', 'trialRound': '2'}","['周波', '万迪', '莎日娜']",['苹果公司'],['中华人民共和国国家工商行政管理总局商标评审委员会'],null,"['于晓磊,北京市铸成律师事务所', '王亭入,北京市铸成律师事务所']",null
d2682e3c-64be-47f7-8d19-1c4f466596b0,http://m.itslaw.com/mobile/judgements/judgement/d2682e3c-64be-47f7-8d19-1c4f466596b0,斯凯杰美国公司与商标评审委员会等商标异议复审行政纠纷一案,裁定,行政,2,,（2011）高行终字第1054号,2011/8/18,2015/10/19,,,北京市高级人民法院,行政复议,"{'judgementDate': '2010-10-29', 'title': '原告斯凯杰美国公司诉被告商评委、第三人两英泰特手袋厂商标行政纠纷', 'trialRound': '1'}","['刘晓军', '谢甄珂', '张冰']",['斯凯杰美国公司'],['中华人民共和国国家工商行政管理总局商标评审委员会'],null,"['高岩,北京市铸成律师事务所', '王亭入,北京市铸成律师事务所']",null
bfed5102-5e32-4d18-93f8-fd80438c5aee,http://m.itslaw.com/mobile/judgements/judgement/bfed5102-5e32-4d18-93f8-fd80438c5aee,浙江红苹果电子有限公司与商标评审委员会等商标异议复审行政纠纷一案,裁定,行政,2,,（2011）高行终字第1269号,2011/11/28,2015/10/19,,,北京市高级人民法院,行政复议,"{'judgementDate': '2011-11-28', 'title': '浙江红苹果电子有限公司与商标评审委员会等商标异议复审行政纠纷一案', 'trialRound': '2'}","['刘庆辉', '焦彦', '岑宏宇']",['浙江红苹果电子有限公司'],['中华人民共和国国家工商行政管理总局商标评审委员会'],null,"['陈镇,北京市盈科律师事务所', '李晶,北京润文商标代理事务所']","['于晓磊,北京市铸成律师事务所', '王亭入,北京市铸成律师事务所']"
211d86de-da62-4100-b4bd-89efc40a80ba,http://m.itslaw.com/mobile/judgements/judgement/211d86de-da62-4100-b4bd-89efc40a80ba,北京中彰众邦经贸有限公司与商标评审委员会等商标争议行政纠纷一案,裁定,行政,2,,（2012）高行终字第505号,2012/4/11,2015/10/19,,,北京市高级人民法院,行政裁决,"{'judgementDate': '2012-04-11', 'title': '北京中彰众邦经贸有限公司与商标评审委员会等商标争议行政纠纷一案', 'trialRound': '2'}","['焦彦', '刘庆辉', '岑宏宇']",['北京中彰众邦经贸有限公司'],['国家工商行政管理总局商标评审委员会'],null,"['刘建强,北京市铸成律师事务所', '刘晓彤,北京市铸成律师事务所']",null
ea483094-5605-4f8c-964c-6ac4ed993b6f,http://m.itslaw.com/mobile/judgements/judgement/ea483094-5605-4f8c-964c-6ac4ed993b6f,北京法院网3M公司与商标评审委员会等商标异议复审行政纠纷一案,判决,行政,2,,（2012）高行终字第1060号,2012/10/18,2012-10-3010:34:19,,,北京市高级人民法院,行政复议,"{'judgementDate': '2012-10-18', 'title': '北京法院网3M公司与商标评审委员会等商标异议复审行政纠纷一案', 'trialRound': '2'}","['刘庆辉', '刘辉', '陶钧']",['M公司'],['中华人民共和国国家工商行政管理总局商标评审委员会'],null,"['王亭入,北京市铸成律师事务所', '苍雨春,北京市铸成律师事务所']",null
5a88690b-c297-4047-8174-28f3558f5d1c,http://m.itslaw.com/mobile/judgements/judgement/5a88690b-c297-4047-8174-28f3558f5d1c,北京法院网商标评审委员会与诺华有限公司等商标异议复审行政纠纷一案,判决,行政,2,,（2012）高行终字第989号,2012/9/17,2012-10-2911:04:24,,,北京市高级人民法院,行政复议,"{'judgementDate': '2012-09-17', 'title': '北京法院网商标评审委员会与诺华有限公司等商标异议复审行政纠纷一案', 'trialRound': '2'}","['孔庆兵', '马军', '李燕蓉']",['中华人民共和国国家工商行政管理总局商标评审委员会'],['诺华有限公司'],"['苍雨春,北京市铸成律师事务所', '王亭入,北京市铸成律师事务所']",null,"['董史统,温州兴业商标事务所', '朱治川,温州兴业商标事务所']"
59749371-4c1e-4886-8bf6-1d5ebd96d380,http://m.itslaw.com/mobile/judgements/judgement/59749371-4c1e-4886-8bf6-1d5ebd96d380,北京法院网SDI技术有限公司与商标评审委员会商标驳回复审行政纠纷一案,判决,行政,2,,（2012）高行终字第1544号,2012/10/31,2012-12-0410:13:39,,,北京市高级人民法院,行政复议,"{'judgementDate': '2012-07-19', 'title': '北京法院网SDI技术有限公司诉商标评审委员会商标驳回行政纠纷', 'trialRound': '1'}","['周波', '戴怡婷', '莎日娜']",['SDI技术有限公司'],['中华人民共和国国家工商行政管理总局商标评审委员会'],null,"['屈小春,北京市铸成律师事务所', '苍雨春,北京市铸成律师事务所']",null
092a3eec-2f7c-4cfc-8492-3b0903b095e5,http://m.itslaw.com/mobile/judgements/judgement/092a3eec-2f7c-4cfc-8492-3b0903b095e5,北京法院网美国科特玻璃功能膜公司与商标评审委员会等商标异议复审行政纠纷一案,判决,行政,2,,（2012）高行终字第1338号,2012/12/5,2013-06-1910:15:45,,,北京市高级人民法院,行政复议,"{'judgementDate': '2012-06-18', 'title': '北京法院网原告科特玻璃公司诉被告商评委第三人钟志坚商标异议复审行政纠纷', 'trialRound': '1'}","['刘晓军', '张冰', '袁相军']",['美国科特玻璃功能膜公司'],['中华人民共和国国家工商行政管理总局商标评审委员会'],null,"['刘建强,北京市铸成律师事务所', '屈小春,北京市铸成律师事务所']",null
4cac4688-ad92-42e2-95aa-ca067bc3ee8e,http://m.itslaw.com/mobile/judgements/judgement/4cac4688-ad92-42e2-95aa-ca067bc3ee8e,北京法院网商标评审委员会与诺华有限公司等商标争议行政纠纷一案,判决,行政,2,,（2012）高行终字第1031号,2012/10/19,2012-10-3011:04:38,,,北京市高级人民法院,行政裁决,"{'judgementDate': '2012-10-19', 'title': '北京法院网商标评审委员会与诺华有限公司等商标争议行政纠纷一案', 'trialRound': '2'}","['亓蕾', '钟鸣', '谢甄珂']",['中华人民共和国国家工商行政管理总局商标评审委员会'],['诺华有限公司'],"['王亭入,北京市铸成律师事务所', '苍雨春,北京市铸成律师事务所']",null,"['董史统,温州兴业商标事务所', '朱治川,温州兴业商标事务所']"
e17e965a-a46a-4c80-bc82-2c2bd72aed8d,http://m.itslaw.com/mobile/judgements/judgement/e17e965a-a46a-4c80-bc82-2c2bd72aed8d,北京法院网泰龙国际公司与商标评审委员会等商标异议复审行政纠纷一案,判决,行政,2,,（2012）高行终字第1675号,,2013-07-0215:39:38,,,北京市高级人民法院,行政复议,"{'title': '北京法院网泰龙国际公司与商标评审委员会等商标异议复审行政纠纷一案', 'trialRound': '2'}","['潘伟', '孔庆兵二?一三年三月', '李燕蓉']",['泰龙国际公司'],['中华人民共和国国家工商行政管理总局商标评审委员会'],null,"['王亭入,北京市铸成律师事务所', '苍雨春,北京市铸成律师事务所']",null
f726041f-5f3f-42e6-b66f-18853bd10099,http://m.itslaw.com/mobile/judgements/judgement/f726041f-5f3f-42e6-b66f-18853bd10099,北京法院网张建民与商标评审委员会等商标异议复审行政纠纷一案,判决,行政,2,,（2012）高行终字第1389号,2012/11/21,2013-04-2616:05:59,,,北京市高级人民法院,行政复议,"{'judgementDate': '2013-09-28', 'title': '张建民诉国家工商行政管理总局商标评审委员会其他一审行政判决书', 'trialRound': '1'}","['孔庆兵', '潘伟', '李燕蓉']",['张建民'],['M公司'],"['苍雨春,北京市铸成律师事务所', '付同杰,北京市铸成律师事务所']",null,null
471321be-c9bd-4b66-8d1d-a263cf7777de,http://m.itslaw.com/mobile/judgements/judgement/471321be-c9bd-4b66-8d1d-a263cf7777de,英特儿营养乳品有限公司与雀巢产品有限公司等侵犯商标专用权纠纷案二审民事判决书（2008）高民终字第973号,判决,民事,2,,（2008）高民终字第973号,2008/9/19,2016/4/22,,,北京市高级人民法院,因申请诉前停止侵害注册商标专用权损害责任纠纷,"{'judgementDate': '2008-03-07', 'title': '雀巢产品有限公司诉英特儿营养乳品有限公司等侵犯商标权及不正当竞争纠纷案一审民事判决书（2007）一中民初字第11461号', 'trialRound': '1'}","['莎日娜', '钟鸣', '张冰']",['英特儿营养乳品有限公司'],['雀巢产品有限公司'],"['张宏,北京市正理律师事务所', '姜毅,北京市正理律师事务所']","['汪玉璇,北京市铸成律师事务所', '朱颖莹,北京市铸成律师事务所']",null
c5eb336f-98f0-4e1b-bfd0-c1133223f8e6,http://m.itslaw.com/mobile/judgements/judgement/c5eb336f-98f0-4e1b-bfd0-c1133223f8e6,北京智慧东方信息技术有限公司与（荷兰）一级方程式许可公司计算机网络域名纠纷案二审民事判决书（2006）高民终字第622号,判决,民事,2,,（2006）高民终字第622号,2006/10/1,2015/10/26,,,北京市高级人民法院,民事其他,"{'judgementDate': '2005-12-20', 'title': '北京智慧东方信息技术有限公司诉一级方程式许可公司计算机网络域名纠纷案一审民事判决书（2005）一中民初字第8000号', 'trialRound': '1'}","['李燕蓉', '任忠萍', '张冰']",['北京智慧东方信息技术有限公司'],['一级方程式许可公司'],"['扬道兴,北京市铸成律师事务所', '刘文亮,北京市铸成律师事务所']","['于国富,北京市盛峰律师事务所']",null
0910669e-f071-4112-87bd-9d8b0687bdd6,http://m.itslaw.com/mobile/judgements/judgement/0910669e-f071-4112-87bd-9d8b0687bdd6,埃德加&#8226;赖斯&#8226;巴勒斯公司与中华人民共和国国家工商行政管理总局商标评审委员会等商标行政纠纷一案,判决,行政,2,,（2009）高行终字第516号,2009/7/14,2015/10/27,,,北京市高级人民法院,行政其他,"{'judgementDate': '2009-07-14', 'title': '埃德加&#8226;赖斯&#8226;巴勒斯公司与中华人民共和国国家工商行政管理总局商标评审委员会等商标行政纠纷一案', 'trialRound': '2'}","['钟鸣', '莎日娜', '张冰']",['埃德加&#8226'],['中华人民共和国国家工商行政管理总局商标评审委员会'],null,"['朱颖莹,北京市铸成律师事务所', '刘冬,北京市铸成律师事务所']",null
